time;ms;data
11:17:50;263;15 02 00 1d 20 18 ef bf bd 20 20 00 00 20 20 ef bf bd 5c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;291;2 02 00 1d 20 2b 1e 20 20 00 00 20 20 ef bf bd 2e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;333;5 02 00 1d 20 ef bf bd 09 20 20 00 00 20 20 14 ef bf bd 20 20 55 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;334;19 02 00 1d 20 68 04 20 20 00 00 20 20 ef bf bd 4a 20 20 65 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;384;17 02 00 1d 20 0a ef bf bd 20 20 00 00 20 20 2b 7a 20 20 03
11:17:50;386;10 02 00 1d 20 5f 4b 20 20 00 00 20 20 07 46 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;429;14 02 00 1d 20 48 2c 20 20 00 00 20 20 13 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;477;4 02 00 1d 20 21 ef bf bd 20 20 00 00 20 20 2e ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;513;18 02 00 1d 20 28 6e 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 46 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;551;1 02 00 1d 20 ef bf bd 14 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 0d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;559;8 02 00 1d 20 7c 0a 20 20 00 00 20 20 07 47 20 20 08 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;600;10 02 00 1d 20 42 6b 20 20 00 00 20 20 37 ef bf bd 20 20 4c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;632;11 02 00 1d 20 6c ef bf bd 20 20 00 00 20 20 71 65 20 20 67 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;661;9 02 00 1d 20 24 ef bf bd 20 20 00 00 20 20 51 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;670;6 02 00 1d 20 35 ef bf bd 20 20 00 00 20 20 72 2d 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;712;12 02 00 1d 20 07 ef bf bd 20 20 00 00 20 20 0f 17 20 20 2c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;736;3 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 0a ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:50;788;16 02 00 1d 20 31 ef bf bd 20 20 00 00 20 20 08 0f 20 20 34 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;789;15 02 00 1d 20 6d 56 20 20 00 00 20 20 18 36 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;801;2 02 00 1d 20 59 21 20 20 00 00 20 20 10 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;827;7 02 00 1d 20 6d ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:50;848;19 02 00 1d 20 02 ef bf bd 20 20 00 00 20 20 31 ef bf bd 20 20 7c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;886;5 02 00 1d 20 29 39 20 20 00 00 20 20 19 1f 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;928;17 02 00 1d 20 78 77 20 20 00 00 20 20 2e 3a 20 20 65 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:50;989;14 02 00 1d 20 00 4a 20 20 00 00 20 20 4c 6b 20 20 73 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;48;1 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 1e 34 20 20 3c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;54;18 02 00 1d 20 ef bf bd 07 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:51;81;8 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 df 81 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;127;16 02 00 1d 20 7b 41 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;127;10 02 00 1d 20 ef bf bd 1a 20 20 00 00 20 20 79 38 20 20 08 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;136;9 02 00 1d 20 49 52 20 20 00 00 20 20 73 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;183;6 02 00 1d 20 2a ef bf bd 20 20 00 00 20 20 ef bf bd 67 20 20 7f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;184;11 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:17:51;202;12 02 00 1d 20 d4 b2 20 20 00 00 20 20 ef bf bd 2b 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;243;3 02 00 1d 20 45 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 6d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;244;4 02 00 1d 20 31 36 20 20 00 00 20 20 38 71 20 20 7b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;262;15 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 43 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:51;279;7 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 01 7e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;310;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 40 20 20 30 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;325;2 02 00 1d 20 36 51 20 20 00 00 20 20 cc 92 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;384;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 51 6a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;405;4 02 00 1d 20 71 08 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 2f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;493;18 02 00 1d 20 ef bf bd 28 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 3d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;514;8 02 00 1d 20 ef bf bd 56 20 20 00 00 20 20 2f 39 20 20 24 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;540;1 02 00 1d 20 5d ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 18 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;570;16 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 6a ef bf bd 20 20 36 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;639;9 02 00 1d 20 ce 8f 20 20 00 00 20 20 ef bf bd 3c 20 20 5e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;652;17 02 00 1d 20 50 ef bf bd 20 20 00 00 20 20 4d 58 20 20 02 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;657;11 02 00 1d 20 46 ef bf bd 20 20 00 00 20 20 7c 12 20 20 05 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;679;12 02 00 1d 20 36 ef bf bd 20 20 00 00 20 20 ef bf bd 42 20 20 58 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;732;6 02 00 1d 20 ef bf bd 28 20 20 00 00 20 20 36 0b 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;743;3 02 00 1d 20 23 38 20 20 00 00 20 20 ef bf bd 5e 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;769;7 02 00 1d 20 5e ef bf bd 20 20 00 00 20 20 5b 20 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;775;2 02 00 1d 20 3d 6f 20 20 00 00 20 20 6a 58 20 20 31 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;800;19 02 00 1d 20 3f ef bf bd 20 20 00 00 20 20 47 0a 20 20 1c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;856;17 02 00 1d 20 06 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:51;911;5 02 00 1d 20 ef bf bd 43 20 20 00 00 20 20 d4 8c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:51;988;4 02 00 1d 20 ef bf bd 37 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:52;48;14 02 00 1d 20 ef bf bd 24 20 20 00 00 20 20 61 69 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;70;18 02 00 1d 20 ef bf bd 44 20 20 00 00 20 20 ef bf bd 49 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;96;1 02 00 1d 20 ef bf bd 24 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 21 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;144;16 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 61 20 20 0f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;204;15 02 00 1d 20 ef bf bd 2d 20 20 00 00 20 20 2d ef bf bd 20 20 48 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;206;8 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:17:52;221;10 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:17:52;224;9 02 00 1d 20 ef bf bd 79 20 20 00 00 20 20 53 14 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;260;11 02 00 1d 20 54 ef bf bd 20 20 00 00 20 20 11 47 20 20 3b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;280;6 02 00 1d 20 ef bf bd 05 20 20 00 00 20 20 48 74 20 20 7a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;305;15 02 00 1d 20 52 ef bf bd 20 20 00 00 20 20 ef bf bd 1a 20 20 44 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;338;12 02 00 1d 20 ef bf bd 30 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:52;372;7 02 00 1d 20 ef bf bd 56 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:52;404;2 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 4a 75 20 20 5e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;457;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 0c 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:52;494;5 02 00 1d 20 ef bf bd 7f 20 20 00 00 20 20 1c ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;529;4 02 00 1d 20 05 ef bf bd 20 20 00 00 20 20 53 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;586;3 02 00 1d 20 ef bf bd 53 20 20 00 00 20 20 45 0f 20 20 0e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;587;17 02 00 1d 20 76 24 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;591;14 02 00 1d 20 3e ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:52;642;1 02 00 1d 20 ef bf bd 29 20 20 00 00 20 20 55 37 20 20 55 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;643;18 02 00 1d 20 7f ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:52;664;8 02 00 1d 20 66 ef bf bd 20 20 00 00 20 20 52 72 20 20 6c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;699;9 02 00 1d 20 ef bf bd 66 20 20 00 00 20 20 58 42 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;726;16 02 00 1d 20 ef bf bd 2a 20 20 00 00 20 20 ef bf bd 4a 20 20 54 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;756;11 02 00 1d 20 ef bf bd 38 20 20 00 00 20 20 df a7 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;818;6 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:17:52;821;12 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 32 ef bf bd 20 20 0a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;851;3 02 00 1d 20 0e ef bf bd 20 20 00 00 20 20 dd 98 20 20 29 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:52;897;7 02 00 1d 20 2c ef bf bd 20 20 00 00 20 20 75 73 20 20 32 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;6;15 02 00 1d 20 7b 79 20 20 00 00 20 20 40 14 20 20 5c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;43;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 6e 30 20 20 5b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;45;5 02 00 1d 20 28 32 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;95;10 02 00 1d 20 ef bf bd 7f 20 20 00 00 20 20 ef bf bd 5a 20 20 50 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;99;14 02 00 1d 20 16 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 46 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;149;4 02 00 1d 20 ef bf bd 0c 20 20 00 00 20 20 4b ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;175;18 02 00 1d 20 00 03
11:17:53;215;8 02 00 1d 20 ef bf bd 65 20 20 00 00 20 20 42 56 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;216;1 02 00 1d 20 29 50 20 20 00 00 20 20 ef bf bd 12 20 20 0d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;238;10 02 00 1d 20 4c 24 20 20 00 00 20 20 02 75 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;254;11 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 39 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:53;374;9 02 00 1d 20 ef bf bd 17 20 20 00 00 20 20 ef bf bd 15 20 20 35 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;420;6 02 00 1d 20 ef bf bd 22 20 20 00 00 20 20 ef bf bd 26 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;514;3 02 00 1d 20 ef bf bd 0f 20 20 00 00 20 20 2c 46 20 20 13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;515;12 02 00 1d 20 ef bf bd 1e 20 20 00 00 20 20 51 ef bf bd 20 20 70 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;562;16 02 00 1d 20 40 ef bf bd 20 20 00 00 20 20 5f 1b 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;568;15 02 00 1d 20 49 ef bf bd 20 20 00 00 20 20 41 01 20 20 6e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;582;2 02 00 1d 20 75 63 20 20 00 00 20 20 5b ef bf bd 20 20 16 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;586;7 02 00 1d 20 4c ef bf bd 20 20 00 00 20 20 12 79 20 20 1a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;623;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 2e 79 20 20 5a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;637;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 67 ef bf bd 20 20 48 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;669;17 02 00 1d 20 ef bf bd 12 20 20 00 00 20 20 ef bf bd 5a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;687;14 02 00 1d 20 d3 b2 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 14 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;733;1 02 00 1d 20 65 0e 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 0d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;775;18 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 3d 59 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;855;8 02 00 1d 20 2c 40 20 20 00 00 20 20 ef bf bd 71 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;914;16 02 00 1d 20 00 19 20 20 00 00 20 20 18 ef bf bd 20 20 0f 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;947;10 02 00 1d 20 53 ef bf bd 20 20 00 00 20 20 60 32 20 20 1c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:53;994;9 02 00 1d 20 6d ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;26;6 02 00 1d 20 23 ef bf bd 20 20 00 00 20 20 3d 76 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;54;11 02 00 1d 20 ef bf bd 3e 20 20 00 00 20 20 2a ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;94;12 02 00 1d 20 06 47 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;111;3 02 00 1d 20 60 15 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;113;4 02 00 1d 20 69 ef bf bd 20 20 00 00 20 20 ef bf bd 52 20 20 1b 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;163;15 02 00 1d 20 7f ef bf bd 20 20 00 00 20 20 49 14 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;191;7 02 00 1d 20 ef bf bd 49 20 20 00 00 20 20 71 59 20 20 65 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;244;19 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20
11:17:54;292;2 02 00 1d 20 05 6c 20 20 00 00 20 20 2e 03
11:17:54;331;5 02 00 1d 20 39 04 20 20 00 00 20 20 02 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;363;17 02 00 1d 20 ef bf bd 36 20 20 00 00 20 20 54 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;381;14 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 14 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;409;18 02 00 1d 20 ef bf bd 54 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;416;8 02 00 1d 20 05 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 38 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;442;1 02 00 1d 20 ef bf bd 13 20 20 00 00 20 20 ef bf bd 34 20 20 22 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;512;16 02 00 1d 20 36 ef bf bd 20 20 00 00 20 20 6b ef bf bd 20 20 38 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;533;10 02 00 1d 20 78 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;565;4 02 00 1d 20 ef bf bd 4d 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 48 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;580;9 02 00 1d 20 ef bf bd 57 20 20 00 00 20 20 ef bf bd 34 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;638;11 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 62 ef bf bd 20 20 0a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;668;12 02 00 1d 20 01 ef bf bd 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;713;3 02 00 1d 20 db 96 20 20 00 00 20 20 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;714;6 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 7c 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;746;15 02 00 1d 20 ef bf bd 7f 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;761;2 02 00 1d 20 49 ef bf bd 20 20 00 00 20 20 ef bf bd 0b 20 20 2e 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;779;19 02 00 1d 20 ef bf bd 53 20 20 00 00 20 20 59 47 20 20 3c 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;823;17 02 00 1d 20 ef bf bd 47 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:54;857;14 02 00 1d 20 ef bf bd 78 20 20 00 00 20 20 30 ef bf bd 20 20 17 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;857;4 02 00 1d 20 31 71 20 20 00 00 20 20 46 ef bf bd 20 20 10 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;912;1 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 3c 37 20 20 65 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;912;18 02 00 1d 20 36 51 20 20 00 00 20 20 43 ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;921;16 02 00 1d 20 55 26 20 20 00 00 20 20 38 ef bf bd 20 20 42 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;946;8 02 00 1d 20 ef bf bd 53 20 20 00 00 20 20 14 5f 20 20 6a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;974;10 02 00 1d 20 ef bf bd 40 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 3d 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:54;975;7 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 4e 7a 20 20 7a 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;1;9 02 00 1d 20 60 54 20 20 00 00 20 20 ef bf bd ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;32;11 02 00 1d 20 47 ef bf bd 20 20 00 00 20 20 ef bf bd 66 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;44;6 02 00 1d 20 ef bf bd 6e 20 20 00 00 20 20 ef bf bd 48 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;81;3 02 00 1d 20 65 25 20 20 00 00 20 20 1f ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;88;12 02 00 1d 20 ef bf bd 67 20 20 00 00 20 20 74 47 20 20 27 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;105;7 02 00 1d 20 46 27 20 20 00 00 20 20 ef bf bd 0c 20 20 67 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;138;2 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 d4 8a 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;152;19 02 00 1d 20 55 ef bf bd 20 20 00 00 20 20 11 10 20 20 10 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;187;5 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 06 5e 20 20 36 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;195;4 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 7b ef bf bd 20 20 57 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
11:17:55;230;17 02 00 1d 20 ef bf bd ef bf bd 20 20 00 00 20 20 ef bf bd 08 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20
11:17:55;284;15 02 00 1d 20 59 74 20 20 00 00 20 20 1b ef bf bd 20 20 ef bf bd 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
